system:index,date,specific_humidity,.geo
1278,2016-07-02,0.014403235821443592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279,2016-07-03,0.014819386226797506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280,2016-07-04,0.014980198115534797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281,2016-07-05,0.014729251596263511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282,2016-07-06,0.014765159247237009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283,2016-07-07,0.014341584163958197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284,2016-07-08,0.013998658349977456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285,2016-07-09,0.013807145011438633,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286,2016-07-10,0.013919071245609113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287,2016-07-11,0.01466290237367984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288,2016-07-12,0.015198977554060503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289,2016-07-13,0.014646795573198229,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290,2016-07-14,0.014714067509056577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291,2016-07-15,0.014981754178404416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292,2016-07-16,0.0146516300420445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293,2016-07-17,0.014632844552821064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294,2016-07-18,0.014541359264857842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295,2016-07-19,0.014172940726710692,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296,2016-07-20,0.014322343737600428,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297,2016-07-21,0.0142455665536764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298,2016-07-22,0.01375731330770096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299,2016-07-23,0.013719187073420507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300,2016-07-24,0.01436253774850802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301,2016-07-25,0.014550402673090166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302,2016-07-26,0.014828160204891763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303,2016-07-27,0.014714275899938676,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304,2016-07-28,0.01425037213297753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305,2016-07-29,0.01392432009600366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306,2016-07-30,0.013952606280877295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307,2016-07-31,0.014136154928178678,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308,2016-08-01,0.01377559138336724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309,2016-08-02,0.013568744223457462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310,2016-08-03,0.01387528635666782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311,2016-08-04,0.013424070110092877,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312,2016-08-05,0.014316367468227174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313,2016-08-06,0.0144511292783651,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314,2016-08-07,0.014622694495337901,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315,2016-08-08,0.014703255313369143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316,2016-08-09,0.015185366951437504,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317,2016-08-10,0.014921749394204042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318,2016-08-11,0.014477590722029941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319,2016-08-12,0.01439374064360645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320,2016-08-13,0.014401950357244307,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321,2016-08-14,0.014206818307235634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322,2016-08-15,0.013899343248053005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323,2016-08-16,0.014886721517426435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324,2016-08-17,0.015247797984387296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325,2016-08-18,0.01527178997268828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326,2016-08-19,0.01485231774740506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327,2016-08-20,0.015114363528640705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328,2016-08-21,0.013862608319278128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329,2016-08-22,0.013768040659582403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330,2016-08-23,0.013356239286393824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331,2016-08-24,0.014173028901822217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332,2016-08-25,0.014023069696796753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333,2016-08-26,0.0142603124528679,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334,2016-08-27,0.014192299683467843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335,2016-08-28,0.013961014619849802,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336,2016-08-29,0.014156581968818596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337,2016-08-30,0.014905662781149001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338,2016-08-31,0.014125404907863745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339,2016-09-01,0.014049330214835724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340,2016-09-02,0.013365264023916945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341,2016-09-03,0.013336851815043365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342,2016-09-04,0.014905239734206597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343,2016-09-05,0.015029691314366192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344,2016-09-06,0.014968865414393335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345,2016-09-07,0.014884501784009484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346,2016-09-08,0.01475771002259741,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347,2016-09-09,0.014344003559890755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348,2016-09-10,0.014282838581031519,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349,2016-09-11,0.014463077415656918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350,2016-09-12,0.014237678433999167,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351,2016-09-13,0.015153344873082083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352,2016-09-14,0.015009301309026835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353,2016-09-15,0.015010525324287552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354,2016-09-16,0.01503101932765393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355,2016-09-17,0.01408284449730196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356,2016-09-18,0.014912768595357647,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357,2016-09-19,0.014912974452687596,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358,2016-09-20,0.013802136144969787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359,2016-09-21,0.013931322997324379,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360,2016-09-22,0.013801467970343794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361,2016-09-23,0.014374841656249221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362,2016-09-24,0.01481076506013669,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363,2016-09-25,0.014362657143372986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364,2016-09-26,0.014420381715164313,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365,2016-09-27,0.014776990804335253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366,2016-09-28,0.013991520665207681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367,2016-09-29,0.014373237537056334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368,2016-09-30,0.014796548579538644,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369,2016-10-01,0.015171214763538811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370,2016-10-02,0.015061868470342568,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371,2016-10-03,0.01513722610415598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372,2016-10-04,0.015554171076761193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373,2016-10-05,0.015000914848315278,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374,2016-10-06,0.014429793509067623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375,2016-10-07,0.015116807900130041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376,2016-10-08,0.01541399996887019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377,2016-10-09,0.015255117229146126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378,2016-10-10,0.014956145932884737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379,2016-10-11,0.014894454035414622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380,2016-10-12,0.01548490023124805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381,2016-10-13,0.014405520285105345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382,2016-10-14,0.014678898649397894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383,2016-10-15,0.01519939520602677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384,2016-10-16,0.01582247977255064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385,2016-10-17,0.01583427744976812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386,2016-10-18,0.015557568780802366,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387,2016-10-19,0.014634754761036385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388,2016-10-20,0.015306915495011226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389,2016-10-21,0.014224581093038006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390,2016-10-22,0.01543024408034479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391,2016-10-23,0.015215744719073573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392,2016-10-24,0.014990859971050374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393,2016-10-25,0.01512270258721228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394,2016-10-26,0.015306325612664764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395,2016-10-27,0.015366067805239967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396,2016-10-28,0.01551459850783298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397,2016-10-29,0.014771786787132564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398,2016-10-30,0.014079149590901533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399,2016-10-31,0.01501883815407048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400,2016-11-01,0.015765315487491948,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401,2016-11-02,0.015080216288974208,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402,2016-11-03,0.014970382794783738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403,2016-11-04,0.01553775417360429,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404,2016-11-05,0.014761200648387386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405,2016-11-06,0.015120688724587336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406,2016-11-07,0.015430665445282902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407,2016-11-08,0.01409339139382585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408,2016-11-09,0.015286408862629464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409,2016-11-10,0.014880533472267359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410,2016-11-11,0.015139149969222663,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411,2016-11-12,0.014039723733569473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412,2016-11-13,0.01414015857044689,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413,2016-11-14,0.014698461946459374,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414,2016-11-15,0.014693632105742335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415,2016-11-16,0.014233780489115338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416,2016-11-17,0.014422226327257967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417,2016-11-18,0.014701904138453686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418,2016-11-19,0.014183666699865545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419,2016-11-20,0.014402339768796386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420,2016-11-21,0.01406913029482161,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421,2016-11-22,0.014500521512721763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422,2016-11-23,0.015194385513427548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423,2016-11-24,0.014823490467106749,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424,2016-11-25,0.01538781323126076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425,2016-11-26,0.014377318467781718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426,2016-11-27,0.014263604940323922,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427,2016-11-28,0.015120803705773372,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428,2016-11-29,0.015369282767266894,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429,2016-11-30,0.015147280475552216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430,2016-12-01,0.01515029172513332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431,2016-12-02,0.014515179745702425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432,2016-12-03,0.015093665745260944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433,2016-12-04,0.014695542494653846,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434,2016-12-05,0.014771288248756134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435,2016-12-06,0.01400793257798969,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436,2016-12-07,0.015229684464533107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437,2016-12-08,0.014479501098914965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438,2016-12-09,0.01485889153990523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439,2016-12-10,0.01480934575527388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440,2016-12-11,0.012618805544024664,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441,2016-12-12,0.012392498033555986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442,2016-12-13,0.012858592677179197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443,2016-12-14,0.013589753254432574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444,2016-12-15,0.015091345679027738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445,2016-12-16,0.014354945682073178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446,2016-12-17,0.013649639887339714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447,2016-12-18,0.013474309292670836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448,2016-12-19,0.014385711762330137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449,2016-12-20,0.014105890627830972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450,2016-12-21,0.014386513201900571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451,2016-12-22,0.014375312772903133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452,2016-12-23,0.013979788939793904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453,2016-12-24,0.014830103757691377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454,2016-12-25,0.014248082513330838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455,2016-12-26,0.01548289315746433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456,2016-12-27,0.015647396386058405,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457,2016-12-28,0.015135813346075838,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458,2016-12-29,0.015009560111650258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459,2016-12-30,0.015291838299850917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460,2016-12-31,0.014671755546359378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461,2017-01-01,0.014523363772930937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462,2017-01-02,0.014103436270953224,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463,2017-01-03,0.012482180443101376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464,2017-01-04,0.014027545829753458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465,2017-01-05,0.0150960958810828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466,2017-01-06,0.014761235852349555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467,2017-01-07,0.014594688341058279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468,2017-01-08,0.015033619561804434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469,2017-01-09,0.01439695495029344,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470,2017-01-10,0.01443284731231826,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471,2017-01-11,0.014803351324747575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472,2017-01-12,0.01414008993488886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473,2017-01-13,0.013999675615015812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474,2017-01-14,0.014360555308804002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475,2017-01-15,0.014513689423093452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476,2017-01-16,0.01437306662194552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477,2017-01-17,0.013781507996086217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478,2017-01-18,0.013883023908803306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479,2017-01-19,0.013146357237255046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480,2017-01-20,0.013361241103235359,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481,2017-01-21,0.013511241177171106,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482,2017-01-22,0.0121904871672619,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483,2017-01-23,0.01170412931915337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484,2017-01-24,0.01217296946832327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485,2017-01-25,0.011913083825400107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486,2017-01-26,0.012013232026335393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487,2017-01-27,0.012831338769723552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488,2017-01-28,0.014712173711068526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489,2017-01-29,0.015161663082818336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490,2017-01-30,0.014964950189008945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491,2017-01-31,0.014475666043264517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492,2017-02-01,0.01406850585782918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493,2017-02-02,0.013392843474704624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494,2017-02-03,0.01345421123006981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495,2017-02-04,0.0139805505422768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496,2017-02-05,0.013373315177797595,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497,2017-02-06,0.014593561301945586,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498,2017-02-07,0.01314064534655094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499,2017-02-08,0.012621758842873747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500,2017-02-09,0.01341042635272094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501,2017-02-10,0.014229321722285975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502,2017-02-11,0.013452510533570744,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503,2017-02-12,0.013681994027390015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504,2017-02-13,0.013287840884833176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505,2017-02-14,0.012852259178750132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506,2017-02-15,0.01242634088911164,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507,2017-02-16,0.012680809112309907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508,2017-02-17,0.012070944547910502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509,2017-02-18,0.012935864821945113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510,2017-02-19,0.012706455557291696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511,2017-02-20,0.012613343954675463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512,2017-02-21,0.01251911396319698,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513,2017-02-22,0.014462154470037914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514,2017-02-23,0.01315392996214597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515,2017-02-24,0.012605909658691563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516,2017-02-25,0.01338813306708291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517,2017-02-26,0.013245895003633141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518,2017-02-27,0.013426634646544545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519,2017-02-28,0.013263187026950918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520,2017-03-01,0.013292165921725059,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521,2017-03-02,0.013280657947706725,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522,2017-03-03,0.013776926779202973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523,2017-03-04,0.012947246371002577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524,2017-03-05,0.01496905601654377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525,2017-03-06,0.014950807920412763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526,2017-03-07,0.014109018799534101,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527,2017-03-08,0.014409068967428348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528,2017-03-09,0.014816407811005823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529,2017-03-10,0.015399122573937654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530,2017-03-11,0.015509191241721022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531,2017-03-12,0.014499287403566348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532,2017-03-13,0.014568501541453872,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533,2017-03-14,0.013989503138830373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534,2017-03-15,0.014377671935925242,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535,2017-03-16,0.015075105627930893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536,2017-03-17,0.015264652577721312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537,2017-03-18,0.014760366314584631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538,2017-03-19,0.014533680593944226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539,2017-03-20,0.014621196741578746,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540,2017-03-21,0.014919346813278193,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541,2017-03-22,0.014341434463756188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542,2017-03-23,0.014783329018283995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543,2017-03-24,0.015066815666564584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544,2017-03-25,0.014828349590193293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545,2017-03-26,0.015024472291545056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546,2017-03-27,0.015178534609970882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547,2017-03-28,0.01493927506793842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548,2017-03-29,0.015390891925981823,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549,2017-03-30,0.014813332419776679,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550,2017-03-31,0.014868984887175807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551,2017-04-01,0.01486360943400951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1552,2017-04-02,0.015031309572731385,"{""type"":""MultiPoint"",""coordinates"":[]}"
1553,2017-04-03,0.013384176099797869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554,2017-04-04,0.01254685362009811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1555,2017-04-05,0.013267798528792464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556,2017-04-06,0.013185842448751836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557,2017-04-07,0.012722789164779681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558,2017-04-08,0.013185547959422316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1559,2017-04-09,0.014608604280117959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560,2017-04-10,0.01374604806244275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561,2017-04-11,0.014567698584251207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1562,2017-04-12,0.013702666136032821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1563,2017-04-13,0.015235567934737097,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564,2017-04-14,0.015587086073894424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1565,2017-04-15,0.015193911699718045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566,2017-04-16,0.015108460493755388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1567,2017-04-17,0.015785751523571766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1568,2017-04-18,0.015470048611879632,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569,2017-04-19,0.015032744009008834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570,2017-04-20,0.014701427422800834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571,2017-04-21,0.015164364312781156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572,2017-04-22,0.014235769920769414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573,2017-04-23,0.014818434176613238,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574,2017-04-24,0.01564529104089026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575,2017-04-25,0.0155506297967377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576,2017-04-26,0.015213850463573854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577,2017-04-27,0.0142165998817752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578,2017-04-28,0.01476091549362205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579,2017-04-29,0.014333538211939634,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580,2017-04-30,0.014690144474802068,"{""type"":""MultiPoint"",""coordinates"":[]}"
