system:index,first,time,.geo
20190905T17_0,87722.96875,2019-09-05 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T18_0,87597.9453125,2019-09-05 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T19_0,87554.33984375,2019-09-05 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T20_0,87471.79296875,2019-09-05 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T21_0,87475.99609375,2019-09-05 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T22_0,87549.0546875,2019-09-05 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190905T23_0,87619.72265625,2019-09-05 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T00_0,87720.94140625,2019-09-06 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T01_0,87741.3515625,2019-09-06 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T02_0,87838.265625,2019-09-06 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T03_0,87881.15234375,2019-09-06 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T04_0,87924.76171875,2019-09-06 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T05_0,87900.61328125,2019-09-06 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T06_0,87859.11328125,2019-09-06 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T07_0,87736.26171875,2019-09-06 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T08_0,87701.6796875,2019-09-06 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T09_0,87724.6484375,2019-09-06 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T10_0,87748.54296875,2019-09-06 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T11_0,87781.97265625,2019-09-06 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T12_0,87801.19921875,2019-09-06 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T13_0,87815.8515625,2019-09-06 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T14_0,87849.19921875,2019-09-06 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T15_0,87837.9921875,2019-09-06 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T16_0,87786.9140625,2019-09-06 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T17_0,87662.9609375,2019-09-06 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T18_0,87512.05859375,2019-09-06 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T19_0,87533.77734375,2019-09-06 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T20_0,87449.43359375,2019-09-06 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T21_0,87455.28515625,2019-09-06 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T22_0,87446.21484375,2019-09-06 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190906T23_0,87498.5859375,2019-09-06 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T00_0,87573.734375,2019-09-07 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T01_0,87614.11328125,2019-09-07 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T02_0,87730.1015625,2019-09-07 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T03_0,87806.05078125,2019-09-07 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T04_0,87836.6796875,2019-09-07 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T05_0,87812.51171875,2019-09-07 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T06_0,87791.0234375,2019-09-07 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T07_0,87741.04296875,2019-09-07 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T08_0,87708.0546875,2019-09-07 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T09_0,87706.0859375,2019-09-07 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T10_0,87709.37109375,2019-09-07 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T11_0,87764.96875,2019-09-07 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T12_0,87791.1171875,2019-09-07 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T13_0,87809.57421875,2019-09-07 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T14_0,87836.5859375,2019-09-07 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T15_0,87846.84765625,2019-09-07 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T16_0,87757.56640625,2019-09-07 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T17_0,87630.7109375,2019-09-07 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T18_0,87495.453125,2019-09-07 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T19_0,87517.48046875,2019-09-07 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T20_0,87473.140625,2019-09-07 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T21_0,87449.75390625,2019-09-07 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T22_0,87449.2890625,2019-09-07 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190907T23_0,87512.32421875,2019-09-07 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T00_0,87596.55078125,2019-09-08 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T01_0,87666.21484375,2019-09-08 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T02_0,87773.81640625,2019-09-08 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T03_0,87823.453125,2019-09-08 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T04_0,87863.9765625,2019-09-08 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T05_0,87839.59375,2019-09-08 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T06_0,87816.3046875,2019-09-08 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T07_0,87763.30859375,2019-09-08 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T08_0,87733.18359375,2019-09-08 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T09_0,87794.45703125,2019-09-08 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T10_0,87809.31640625,2019-09-08 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T11_0,87869.4921875,2019-09-08 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T12_0,87918.0625,2019-09-08 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T13_0,87951.89453125,2019-09-08 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T14_0,87962.55078125,2019-09-08 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T15_0,87921.80078125,2019-09-08 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T16_0,87852.12109375,2019-09-08 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T17_0,87743.47265625,2019-09-08 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T18_0,87674.796875,2019-09-08 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T19_0,87647.47265625,2019-09-08 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T20_0,87573.75390625,2019-09-08 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T21_0,87506.44140625,2019-09-08 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T22_0,87535.4765625,2019-09-08 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190908T23_0,87572.3359375,2019-09-08 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T00_0,87648.04296875,2019-09-09 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T01_0,87732.078125,2019-09-09 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T02_0,87829.3828125,2019-09-09 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T03_0,87899.1015625,2019-09-09 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T04_0,87927.16796875,2019-09-09 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T05_0,87888.734375,2019-09-09 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T06_0,87847.734375,2019-09-09 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T07_0,87794.1796875,2019-09-09 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T08_0,87721.2734375,2019-09-09 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T09_0,87741.31640625,2019-09-09 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T10_0,87755.875,2019-09-09 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T11_0,87795.48046875,2019-09-09 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T12_0,87833.58203125,2019-09-09 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T13_0,87868.0625,2019-09-09 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T14_0,87899.12890625,2019-09-09 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T15_0,87871.84375,2019-09-09 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T16_0,87776.34375,2019-09-09 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T17_0,87677.234375,2019-09-09 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T18_0,87548.69140625,2019-09-09 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T19_0,87612.890625,2019-09-09 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T20_0,87536.7421875,2019-09-09 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T21_0,87476.26953125,2019-09-09 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T22_0,87501.16015625,2019-09-09 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190909T23_0,87525.765625,2019-09-09 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T00_0,87598.77734375,2019-09-10 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T01_0,87659.4140625,2019-09-10 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T02_0,87746.56640625,2019-09-10 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T03_0,87818.484375,2019-09-10 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T04_0,87826.90625,2019-09-10 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T05_0,87798.4140625,2019-09-10 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T06_0,87749.328125,2019-09-10 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T07_0,87715.22265625,2019-09-10 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T08_0,87687.28515625,2019-09-10 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T09_0,87685.5078125,2019-09-10 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T10_0,87702.19140625,2019-09-10 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T11_0,87745.51171875,2019-09-10 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T12_0,87772.265625,2019-09-10 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T13_0,87792.109375,2019-09-10 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T14_0,87807.97265625,2019-09-10 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T15_0,87761.69921875,2019-09-10 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T16_0,87698.48828125,2019-09-10 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T17_0,87597.421875,2019-09-10 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T18_0,87490.96484375,2019-09-10 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T19_0,87472.3828125,2019-09-10 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T20_0,87412.45703125,2019-09-10 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T21_0,87386.00390625,2019-09-10 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T22_0,87423.4296875,2019-09-10 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190910T23_0,87460.12109375,2019-09-10 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T00_0,87520.97265625,2019-09-11 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T01_0,87597.0078125,2019-09-11 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T02_0,87705.14453125,2019-09-11 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T03_0,87769.03515625,2019-09-11 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T04_0,87782.609375,2019-09-11 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T05_0,87741.0,2019-09-11 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T06_0,87699.83984375,2019-09-11 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T07_0,87634.671875,2019-09-11 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T08_0,87611.0859375,2019-09-11 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T09_0,87632.296875,2019-09-11 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T10_0,87632.62890625,2019-09-11 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T11_0,87689.39453125,2019-09-11 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T12_0,87705.796875,2019-09-11 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T13_0,87726.7734375,2019-09-11 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T14_0,87728.3671875,2019-09-11 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T15_0,87699.85546875,2019-09-11 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T16_0,87591.828125,2019-09-11 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T17_0,87455.5625,2019-09-11 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T18_0,87310.21484375,2019-09-11 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T19_0,87249.63671875,2019-09-11 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T20_0,87199.8671875,2019-09-11 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T21_0,87186.1796875,2019-09-11 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T22_0,87213.9375,2019-09-11 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190911T23_0,87254.71875,2019-09-11 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T00_0,87352.9296875,2019-09-12 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T01_0,87443.62109375,2019-09-12 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T02_0,87555.44921875,2019-09-12 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T03_0,87630.2734375,2019-09-12 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T04_0,87630.1015625,2019-09-12 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T05_0,87596.41796875,2019-09-12 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T06_0,87535.74609375,2019-09-12 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T07_0,87438.078125,2019-09-12 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T08_0,87396.6875,2019-09-12 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T09_0,87426.3203125,2019-09-12 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T10_0,87444.16796875,2019-09-12 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T11_0,87488.4453125,2019-09-12 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T12_0,87563.671875,2019-09-12 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T13_0,87671.6640625,2019-09-12 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T14_0,87710.1171875,2019-09-12 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T15_0,87644.1015625,2019-09-12 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T16_0,87534.0390625,2019-09-12 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T17_0,87446.48828125,2019-09-12 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T18_0,87293.51171875,2019-09-12 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T19_0,87242.4609375,2019-09-12 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T20_0,87153.78125,2019-09-12 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T21_0,87114.5703125,2019-09-12 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T22_0,87145.58984375,2019-09-12 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190912T23_0,87257.27734375,2019-09-12 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T00_0,87366.734375,2019-09-13 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T01_0,87442.8203125,2019-09-13 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T02_0,87539.625,2019-09-13 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T03_0,87594.51171875,2019-09-13 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T04_0,87626.796875,2019-09-13 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T05_0,87599.49609375,2019-09-13 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T06_0,87553.09375,2019-09-13 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T07_0,87523.5078125,2019-09-13 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T08_0,87523.8984375,2019-09-13 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T09_0,87521.9921875,2019-09-13 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T10_0,87520.38671875,2019-09-13 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T11_0,87573.9921875,2019-09-13 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T12_0,87624.9921875,2019-09-13 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T13_0,87684.31640625,2019-09-13 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T14_0,87685.91015625,2019-09-13 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T15_0,87674.1875,2019-09-13 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T16_0,87586.078125,2019-09-13 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T17_0,87471.0625,2019-09-13 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T18_0,87343.27734375,2019-09-13 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T19_0,87335.5390625,2019-09-13 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T20_0,87271.1796875,2019-09-13 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T21_0,87250.53125,2019-09-13 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T22_0,87307.0,2019-09-13 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190913T23_0,87437.18359375,2019-09-13 23:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T00_0,87535.75,2019-09-14 00:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T01_0,87631.87109375,2019-09-14 01:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T02_0,87702.85546875,2019-09-14 02:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T03_0,87784.66015625,2019-09-14 03:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T04_0,87804.4921875,2019-09-14 04:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T05_0,87744.62109375,2019-09-14 05:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T06_0,87653.421875,2019-09-14 06:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T07_0,87557.96875,2019-09-14 07:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T08_0,87563.05078125,2019-09-14 08:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T09_0,87561.25390625,2019-09-14 09:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T10_0,87565.3671875,2019-09-14 10:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T11_0,87590.921875,2019-09-14 11:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T12_0,87631.5546875,2019-09-14 12:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T13_0,87637.7265625,2019-09-14 13:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T14_0,87660.4296875,2019-09-14 14:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T15_0,87648.84765625,2019-09-14 15:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T16_0,87568.62890625,2019-09-14 16:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T17_0,87478.19140625,2019-09-14 17:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T18_0,87372.76953125,2019-09-14 18:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T19_0,87403.90625,2019-09-14 19:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T20_0,87347.19921875,2019-09-14 20:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T21_0,87383.87109375,2019-09-14 21:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
20190914T22_0,87428.5625,2019-09-14 22:00:00,"{""type"":""Point"",""coordinates"":[-74.48,5.009999999999999]}"
